,input,answer,predict,bleu
90,2年で辞めまして,はいあ,そういうないんですね,8.38826642100846e-155
91,2年で辞めまして,あーそうだったんですか,あー,1.821831989445342e-231
92,2年で辞めまして,ええあはい,そうでーーうん,1.2882297539194154e-231
93,2年で辞めましてその後,そうなんですか,でーあ,0.0
94,2年で辞めましてその後文化服装学院の大学の,あはい,で,0.0
95,2年で辞めましてその後文化服装学院の大学の方に入りまして,そちらのほうにええ,そういうですね,0.0
96,2年で辞めましてその後文化服装学院の大学の方に入りましてデザイン科で,ああ,へしししのしん,0.0
97,2年で辞めましてその後文化服装学院の大学の方に入りましてデザイン科で勉強しまして,ええ凄いですね,えへへへはい,1.2183324802375697e-231
98,2年で辞めましてその後文化服装学院の大学の方に入りましてデザイン科で勉強しまして,あデザイン科で勉強されて,はーそうなんですか,0.41113361690051975
99,2年で辞めましてその後文化服装学院の大学の方に入りましてデザイン科で勉強しまして,へー凄い,えーないそうですね,0.0
100,2年で辞めましてその後文化服装学院の大学の方に入りましてデザイン科で勉強しまして,あーそうなんですねー,うんでんで,1.384292958842266e-231
101,2年で辞めましてその後文化服装学院の大学の方に入りましてデザイン科で勉強しまして4年間そこに行きました,あ,へあーそうなんですかー,0.0
102,2年連続,はい二年連続で,うーん,0.0
103,2本のうち1本当たりましたので,あっわー凄いですね,あそうなんですか,8.38826642100846e-155
104,2本のうち1本当たりましたので,あー良かったです,うーんそうですか,1.2882297539194154e-231
105,2本のうち1本当たりましたので,わーす素晴らしいですねー,へー,1.821831989445342e-231
106,2本のうち1本当たりましたので,やっ凄いですー視力がいいんですね,はいしない,0.0
107,2本のうち1本当たりましたので,わっ素晴らしい,えしないしねんですか,1.1200407237786664e-231
108,2本のうち1本当たりましたので,へー,うーん,0.0
109,2本のうち1本当たりましたので,あ,あーしのですね,9.283142785759642e-155
110,2本のうち1本当たりましたので,わー凄いですね,へあ,1.5319719891192393e-231
111,2泊,わーそうですかー,あーうーんうん,0.0
112,2泊,二泊,えー,0.0
113,2泊,二泊,あ,0.0
114,2泊泊まってそれで,あ,そういうのはないですねね,0.0
115,2泊泊まってそれで,へえ,あ,1.821831989445342e-231
116,2泊泊まってそれで年末の,泊まられて,あーでしの,0.0
117,2泊泊まってそれで年末の31日に,あ,そうです,0.0
118,2泊泊まってそれで年末の31日に父親が,年末から,うーん,0.0
119,2泊泊まってそれで年末の31日に父親が,えっそんなに,ああんです,0.0
120,2泊泊まってそれで年末の31日に父親が迎えに来て帰って,あー,うーん,0.0
121,300メートルばかり,ええ,そうなんです,0.0
122,30人,えっ,あそうなんですか,1.1640469867513693e-231
123,30人,はー,うんそうですねー,0.0
124,30人,ほー,はそういうー,1.646211035903463e-231
125,30人,えっ三十人も,へあーそうなんですかー,1.2882297539194154e-231
126,30人,ええ,はーそうなんですか,6.968148412761692e-155
127,30人,うーん,うーでですねー,1.4488496539373276e-231
128,30人,あ,であ,1.821831989445342e-231
129,30人,三十人も,へあ,1.5319719891192393e-231
130,30人,三十名で,しーしっでんですないねー,1.2882297539194154e-231
131,30人,はいあー,そういうしですか,0.0
132,31日に,そうですよね,あ,0.0
133,31日に帰っていくのですが,あーそうだったんですねー,そうでーーうん,1.2882297539194154e-231
134,31日に帰っていくのですが,へえ,へあ,0.0
135,31日に帰っていくのですが,あー,しで,0.0
136,31日に帰っていくのですが私は,はあ,そういうしはい,1.2882297539194154e-231
137,31日に帰っていくのですが私は,そうなんです,でですねしのねーうーん,0.0
138,31日に帰っていくのですが私はその子と会うのがとても楽しみで,そうですね楽しいですね,あーでっののないっ,9.853445011990208e-232
139,31日に帰っていくのですが私はその子と会うのがとても楽しみで,可愛い,うーん,0.0
140,31日に帰っていくのですが私はその子と会うのがとても楽しみで,そうですね,はー,0.0
141,31日に帰っていくのですが私はその子と会うのがとても楽しみで,ええええええええそうですよね,そういうですね,8.121328445417258e-155
142,31日に帰っていくのですが私はその子と会うのがとても楽しみで,うんあそうなんですか,うーん,0.0
143,39年ですけれども,よん三十九年ですかねええ,しーしっでんですないねー,9.55980462367717e-232
144,39年ですけれども,三十そうですねはい,そうでーーでのしないないないです,1.0244914152188952e-231
145,3人とも勤め先が違いますので,あーはい,そうでーー,0.0
146,3人とも勤め先が違いますのでえーとどこの駅でしたか集合ということで急行電車に,待ち合わせして,そういううん,0.0
147,3年間の,良かったですね,ああはいうん,0.0
148,3年間の,凄い,はは,0.0
149,3年間の付き合いを持って,はぁー,はいあーでーなんですねー,1.0832677820940877e-231
150,3年間の付き合いを持って,へえ,うーん,1.821831989445342e-231
151,3年間の付き合いを持って,やりましたねええ,そういうですね,0.0
152,3年間の付き合いを持って,うーん,えへへへはい,1.2183324802375697e-231
153,40代の,凄い,そういうないそういうしの,0.0
154,40代の,大正琴三十年やってるんですか,あー,0.0
155,40代の,えー三十,ああはいうん,0.0
156,40代の終わりから,あーはいはい,はは,0.0
157,40代の終わりから現在まで,へえ,あそういうのしです,1.2882297539194154e-231
158,40代の終わりから現在まで,あ,ししの,0.0
159,40代の終わりから現在まで,わーずーっと,そうなんです,0.0
160,40代の終わりから現在までえー,今まで,そういうないそういうしの,0.0
161,40代の終わりから現在までえーやってます,あっはー長いですね,はいしない,1.384292958842266e-231
162,40代の終わりから現在までえーやってます,あーはいはい,そういうないそういうしの,0.0
163,40代の終わりから現在までえーやってます,そんなに長くですか,あしのそういうんない,1.2183324802375697e-231
164,40代の終わりから現在までえーやってます,すごいですねー,うんそうですねー,1.254338396921439e-154
165,40代の終わりから現在までえーやってます,はいそうですか,そういうないなんですね,0.5081327481546147
166,40代の終わりから現在までえーやってます,あーお好きなんですね,へあ,0.0
167,40分の,特にええええ,そうです,0.0
168,40分の道のりですのでね,ええうん結構長いですね,えしないしねんですか,1.331960397810445e-231
169,40分の道のりですのでね,ええ長いですね,そういうしはい,0.0
170,40分の道のりですのでね,うーん長いですね,あそういうし,0.0
171,40分の道のりですのでね,ええそうですね,うーん,2.4655814830110698e-232
172,40分の道のりですのでね,うーんそうですね結構ありますもんね,あーししししでし,0.0
173,4かぐらいは,もうええ,うーん,0.0
174,4かぐらいは,はい四日も,へ,0.0
175,4年の所を優待生で,あ,あ,1.821831989445342e-231
176,4年の所を優待生で,えー,あーでっののないっ,0.0
177,4年の所を優待生で3年間で,えっ優待生,あ,0.0
178,4年の所を優待生で3年間で,はー,でのないしねですねー,0.0
179,4年の所を優待生で3年間で,ああ,えーないそうですね,0.0
180,4年の所を優待生で3年間で,へえ,そうなんですうん,0.0
181,4年の所を優待生で3年間で終了させていただきまして,凄いうん,あ,1.821831989445342e-231
182,4年の所を優待生で3年間で終了させていただきまして,えー素晴らしい,はそうなんですか,0.537284965911771
183,4年の所を優待生で3年間で終了させていただきまして,へー,そうですねね,1.5319719891192393e-231
184,4年の所を優待生で3年間で終了させていただきまして,凄い優秀ですね,でない,0.0
185,4年の所を優待生で3年間で終了させていただきまして,へー凄いはい,そういうのしのしんし,0.0
186,4年の所を優待生で3年間で終了させていただきまして,まーあそうなんですね,あ,1.821831989445342e-231
187,4年の所を優待生で3年間で終了させていただきまして,はい,でーあ,1.133422688662942e-154
188,4年の所を優待生で3年間で終了させていただきまして,すごいですねー3年,あであー,1.384292958842266e-231
189,4年の所を優待生で3年間で終了させていただきまして,うわーはいわー凄い,でですねしのねーうーん,1.1200407237786664e-231
190,4年の所を優待生で3年間で終了させていただきまして,凄いはい,うん,1.821831989445342e-231
191,4年の所を優待生で3年間で終了させていただきまして,わー凄いですね,あーそうなんですね,0.7598356856515925
192,4年の所を優待生で3年間で終了させていただきまして彼女も,さすがうん,でのの,0.0
193,4年の所を優待生で3年間で終了させていただきまして彼女も1年間はその学校に残りまして先生のお手伝いを,そうなんですね,はーしののないんですねしっ,3.690122608639576e-78
194,4年の所を優待生で3年間で終了させていただきまして彼女も1年間はその学校に残りまして先生のお手伝いをしながら,えー同じように,はいそういうのうか,1.2183324802375697e-231
195,4年の所を優待生で3年間で終了させていただきまして彼女も1年間はその学校に残りまして先生のお手伝いをしながら,あはい,ええあはいあそうですかはい,6.7393716283177006e-155
196,4年の所を優待生で3年間で終了させていただきまして彼女も1年間はその学校に残りまして先生のお手伝いをしながら,わー優秀なんですね,うんはあ,0.0
197,4年の所を優待生で3年間で終了させていただきまして彼女も1年間はその学校に残りまして先生のお手伝いをしながら,へえ,でですねしのねーうーん,0.0
198,4泊泊まって,凄く長くなったんで,そういうのしのしんし,0.0
199,4泊泊まって,あーはいはい,そうですか,1.133422688662942e-154
200,4泊泊まって,あ,そうですねねはいはいはい,8.38826642100846e-155
201,4泊泊まって,あ四泊も,そういううん,0.0
202,4泊泊まって,あはい,はーしのしのなんですね,1.2882297539194154e-231
203,4泊泊まって,四泊ですか,そうなんです,1.2882297539194154e-231
204,4泊泊まって,ああああ凄い,うんでんで,0.0
205,4泊泊まって,うわーすごい4泊,あはははそうなんですね,1.2508498911928379e-231
206,5センチ10センチぐらいづつに,あっはい,ああ,0.0
207,5センチ10センチぐらいづつに刻んで,はい少しづつですね,うんでんで,0.0
208,5センチ10センチぐらいづつに刻んで,そうですね,そういうしはい,1.2882297539194154e-231
209,5センチ10センチぐらいづつに刻んで,あー,あはははそうなんですね,0.0
210,5センチ10センチぐらいづつに刻んでま適当ですけれども,高さなんですねうーん,あ,0.0
211,60年間,えっ,でーしないしのの,0.0
212,60年間やっていますので,六十年もですか,でーんはあ,1.6034157163765524e-231
213,60年間やっていますので,六十年やってるんですか,あーしですね,9.53091075863908e-155
214,60年間やっていますので,へー六十年も,そういうしですか,9.53091075863908e-155
215,60年間やっていますので,すごく,はーそうなんですか,5.395774370246974e-78
216,60年間やっていますので,あっ凄い長いですね,うのの,0.0
217,60年間やっていますので,あそんなに長く,えーそうなんですねー,1.0719249972567852e-154
218,60年間やっていますので,うわーすごいですねー,はいはいうーん,0.0
219,60年間やっていますので,えーえー,そういうないなんですね,9.975386110402101e-155
220,60年間やっていますので,ええ,そういうしですか,9.53091075863908e-155
221,60年間やっていますので,はあ,はいそういうのうか,1.2183324802375697e-231
222,6年前,六年前ですか,そういう,0.0
223,6年前,えっ,そういうしですねそういうし,1.1200407237786664e-231
224,6年前,えっ,そういうっの,0.0
225,6年前,あ六年前に,うんそうでねー,0.0
226,6月に,はい,そうです,0.0
227,88とか90歳ってことはおお祝いをしますよね,はいあーそうですね,あ,6.702145341854094e-232
228,88とか90歳ってことはおお祝いをしますよね,あーはいはい,あ,6.702145341854094e-232
229,88とか90歳ってことはおお祝いをしますよね,あはいはいしますします,あー,6.702145341854094e-232
230,88とか90歳ってことはおお祝いをしますよね,うんしま,そうでーーうん,1.5319719891192393e-231
231,88とか90歳ってことはおお祝いをしますよね,そうですよね,しーしっでんですないねー,1.2882297539194154e-231
232,88とか90歳ってことはおお祝いをしますよねそう,しますねー,あはい,0.0
233,88とか90歳ってことはおお祝いをしますよねそういうのを,します,へでで,0.0
234,88とか90歳ってことはおお祝いをしますよねそういうのを,しますね,ししんでしですね,1.2183324802375697e-231
235,88とか90歳ってことはおお祝いをしますよねそういうのを全部断るんですよね,えーどうしてでしょうか,で,1.821831989445342e-231
236,88とか90歳ってことはおお祝いをしますよねそういうのを全部断るんですよね,あーそうなんですかー,えーないそうですね,9.918892480173173e-232
237,88とか90歳ってことはおお祝いをしますよねそういうのを全部断るんですよね,あそうなんですか,あそうなんですか,1.0
238,88とか90歳ってことはおお祝いをしますよねそういうのを全部断るんですよね,あっそうなんですか,はそういうー,9.918892480173173e-232
239,88とか90歳ってことはおお祝いをしますよねそういうのを全部断るんですよね,あなんでですか,でーあ,1.3053996630425247e-231
240,88とか90歳ってことはおお祝いをしますよねそういうのを全部断るんですよね,え,あしのそういうんない,1.2183324802375697e-231
241,88とか90歳ってことはおお祝いをしますよねそういうのを全部断るんですよね,あそうなんですか,うんそうですねー,9.53091075863908e-155
242,88とか90歳ってことはおお祝いをしますよねそういうのを全部断るんですよね,あそうですか,うんでんで,9.918892480173173e-232
243,88とか90歳ってことはおお祝いをしますよねそういうのを全部断るんですよね,あー,あーはい,1.5319719891192393e-231
244,88とか90歳ってことはおお祝いをしますよねそういうのを全部断るんですよね,ええあそうなんですかー,あん,0.0
245,8年ぐらいは,うーんはい,で,0.0
246,8年ぐらいは,あそうですか,ああ,1.821831989445342e-231
247,8年ぐらいは,八年ですか,うーん,1.821831989445342e-231
248,8年ぐらいは,ええああ,へ,0.0
249,8年ぐらいは,ああ,そういうのですか,9.53091075863908e-155
250,8歳くらいまでは色々何か,えうん,あは,0.0
251,8歳くらいまでは色々何かおっかないような,はあ,うーん,0.0
252,8歳くらいまでは色々何かおっかないような感じがしたりする,あー,はそういうー,0.0
253,8歳くらいまでは色々何かおっかないような感じがしたりする,あそうなんですか,あそういうし,9.53091075863908e-155
254,8歳くらいまでは色々何かおっかないような感じがしたりする,あー,はそうなんですか,0.7598356856515925
255,8歳くらいまでは色々何かおっかないような感じがしたりする,はいそうですね,そういうないなんですね,5.775353993361614e-78
256,8歳くらいまでは色々何かおっかないような感じがしたりすることも,そうですよね,そういうしえあ,1.2183324802375697e-231
257,8歳くらいまでは色々何かおっかないような感じがしたりすることも,小さいから,そうですねね,1.5319719891192393e-231
258,8歳くらいまでは色々何かおっかないような感じがしたりすることも,うーん,うんそうですねー,1.254338396921439e-154
259,8歳くらいまでは色々何かおっかないような感じがしたりすることも,あーそうかもしれないですねーうーん,へでーですかー,1.1640469867513693e-231
260,8歳くらいまでは色々何かおっかないような感じがしたりすることもありましたけれども,そうですよね,うーん,0.0
261,8歳くらいまでは色々何かおっかないような感じがしたりすることもありましたけれども,そうですね,えしないしねんですか,1.1200407237786664e-231
262,8歳くらいまでは色々何かおっかないような感じがしたりすることもありましたけれども,はいありましたありました,あはい,1.5319719891192393e-231
263,8歳くらいまでは色々何かおっかないような感じがしたりすることもありましたけれども,えーええ,へあ,0.0
264,[unk]を,そうですね,はいなのないのっ,0.0
265,[unk]を,へー,へあ,0.0
266,[unk]を作って売るとかと,へえ,うーんそうですか,0.0
267,[unk]を作って売るとかと,えー,ああ,0.0
268,[unk]を売るとか,ええ,あはい,0.0
269,[unk]を売るとか,はあ,んー,0.0
270,[unk]を売るとか,はあ,えしないしねんですか,0.0
271,[unk]を売るとか,はあ,で,0.0
272,[unk]を売るとか,あー,あ,0.0
273,[unk]業界に入り,ほう,あそうですかそういうですね,1.04198122363916e-154
274,[unk]業界に入り,すごーい,はいはあはい,0.0
275,[unk]業界に入り,そうかあーそれで,へあ,1.5319719891192393e-231
276,[unk]業界に入り,あそうなんですね,あーでっののないっ,1.384292958842266e-231
277,[unk]業界に入り,うわー,でのないしねですねー,1.384292958842266e-231
278,[unk]業界に入り,へーそうなんですね,そういうっの,0.0
279,あ,ええはいあとはうんはい,へー,0.0
280,あ,うんうーんなんでしょうかね,ああんです,0.0
281,あうなる,なれたらいいなって,えーあん,0.0
282,あうなることができたら,そうです,あはい,0.0
283,あうなることができたら,ええなれたらいいですよねー,そうでーーえあ,1.4488496539373276e-231
284,あうなることができたら,そうです,うーんそういうしない,0.0
285,あうなることができたらそれがいいんではないかなと,はあそうですね,あそういうししねー,1.2882297539194154e-231
286,あうなることができたらそれがいいんではないかなと,うーん,でのないしねですねー,7.57965434483665e-155
287,あうなることができたらそれがいいんではないかなと,そうですねー,へあ,0.0
288,あうなることができたらそれがいいんではないかなと,そうですそれ,はいそういうのうか,0.0
289,あうなることができたらそれがいいんではないかなと,いいですよねー,であ,0.0
290,あうなることができたらそれがいいんではないかなと思ったりしております,はいはい,えーそうなんですねー,0.5081327481546147
291,あうなることができたらそれがいいんではないかなと思ったりしております,うんそうですよね,そういうないんですね,6.86809206056511e-78
292,あうなることができたらそれがいいんではないかなと思ったりしております,そうですはいはい,そうでーー,1.384292958842266e-231
293,あうなることができたらそれがいいんではないかなと思ったりしております,はいそうなんですね,えんの,1.384292958842266e-231
294,あうなることができたらそれがいいんではないかなと思ったりしております,一番いいことですええはい,あうーんあそうなんですね,0.5169731539571706
295,あうなることができたらそれがいいんではないかなと思ったりしております,はいほんとですね,でっねね,1.384292958842266e-231
296,あきらめていましたので,あーはいはいはいはい,あーうーんうん,8.987727354491445e-155
297,あきらめていましたので,そうですよね,そういうないなんですね,8.38826642100846e-155
298,あきらめていましたので,えー諦めてらしたんですか,そういうないしん,0.0
299,あきらめていましたので,あー,あーしですね,1.6954057018456463e-231
300,あきらめていましたので,そうですよね,うーんそういうしない,1.2882297539194154e-231
301,あきらめていましたので,うーんうん2か月たってるから,ああ,0.0
302,あげたいと言って,あーそうですかー,ししんでしですね,1.2183324802375697e-231
303,あげたいと言って,へー,でっねね,0.0
304,あげたいと言って,そーですかー,そうですねね,0.0
305,あげられる,る,そういうないしん,0.0
306,あげられる自分で最後まで元気でいたいです,あーでもすごいいいことですよねー素晴らしいこと,あ,1.821831989445342e-231
307,あげられる自分で最後まで元気でいたいです,そうですね,あーそうなんですね,9.013778876140909e-155
308,あげられる自分で最後まで元気でいたいです,あーはいそうですね,はいーそうなんですか,1.4740564900137075e-231
309,あげられる自分で最後まで元気でいたいです,そうですよねー,あはいあ,1.646211035903463e-231
310,あげられる自分で最後まで元気でいたいです,あ素晴らしいですね,うーん,0.0
311,あげるようにと,うーん,あしのそういうんない,1.2183324802375697e-231
312,あげるようにと,そうなんですか,えー,0.0
313,あげるようにと思ってあっち動かしたりこっち動かしたりしながら,あはっあーそうなんですね,へあ,1.5319719891192393e-231
314,あげるようにと思ってあっち動かしたりこっち動かしたりしながら,ああはい,あ,1.821831989445342e-231
315,あげるようにと思ってあっち動かしたりこっち動かしたりしながら,あー,でねですね,9.53091075863908e-155
316,あげるようにと思ってあっち動かしたりこっち動かしたりしながら,ええ,あ,1.821831989445342e-231
317,あげるようにと思ってあっち動かしたりこっち動かしたりしながら,手をかけて,そういうないんですね,6.86809206056511e-78
318,あげるようにと思ってあっち動かしたりこっち動かしたりしながら,あーはいはいはい,そうですか,1.646211035903463e-231
319,あげるようにと思ってあっち動かしたりこっち動かしたりしながら,うーんええ,でっです,1.5319719891192393e-231
320,あげるようにと思ってあっち動かしたりこっち動かしたりしながらそのー鉢,やってみえるのねうんうんうん,そういうししですね,1.2882297539194154e-231
321,あげるようにと思ってあっち動かしたりこっち動かしたりしながらそのー鉢,そうか,へ,0.0
322,あそれは,進行,でのないしねですねー,0.0
323,あそれは,難しいかもしれない,で,0.0
324,あそれはちょっと,うーん,あそうですかそういうですね,0.0
325,あそれはちょっとわたくし,へへっそうですね,はいそういうのうか,0.0
326,あそれはちょっとわたくし,そうですよねー,しーしっでんですないねー,1.2882297539194154e-231
327,あたくしの住まいが,はいお住まいは,あ,0.0
328,あたくしの住まいが渋谷区の代々木上原なんですね,はい代々木上原なんですね,そういうしえあ,9.97486269044271e-232
329,あたくしの住まいが渋谷区の代々木上原なんですね,はい代々木上原,えーあん,0.0
330,あたくしの住まいが渋谷区の代々木上原なんですね,あ代々木上原はい,うんそうでねー,0.0
331,あたくしは,ええ,うーん,0.0
332,あたくしは,ふーん,えーでないですか,0.0
333,あたしは娘に,なるほど,あはい,0.0
334,あたしは娘に感謝しています,そうなんですね,えへへへはい,1.4488496539373276e-231
335,あたしは娘に感謝しています,あー,へそうなんですか,0.5773502691896257
336,あたしは娘に感謝しています,はええそうですか,でしは,1.5319719891192393e-231
337,あたしは娘に感謝しています,ほんと親孝行ですね,でですねしのねーうーん,0.0
338,あたしは娘に感謝しています,凄いはい,しっね,1.5319719891192393e-231
339,あたしは娘に感謝しています,はいそう思います,へでーですかー,7.57965434483665e-155
340,あたら何か仕事がを,うん行っておられる,うんそうですねー,1.0032743411283238e-231
341,あたら何か仕事がをしたいということで登録をしておりまして,あはい,はいーそういうーし,9.711929667259895e-232
342,あたら何か仕事がをしたいということで登録をしておりまして,あ登録されたんですね,あはははそうなんですね,6.03265914156163e-78
343,あたら何か仕事がをしたいということで登録をしておりまして,あっそーなんですねー,でですねしのねーうーん,1.1200407237786664e-231
